"高層","こうそう","Cao tầng","work/speech/man/1439479089887.mp3","","N2","2",",2600tuvung3,lesson18,",""
"学年","がくねん","Năm học ,niên khoá","work/speech/man/1439479090399.mp3","","N2","3",",2600tuvung3,lesson18,",""
"居眠り","いねむり","Ngủ gật","work/speech/man/1439391050894.mp3","","N2","4",",2600tuvung3,lesson18,",""
"貯蔵","ちょぞう","Dự trữ, tàng trữ","work/speech/man/1439479090804.mp3","","N2","5",",2600tuvung3,lesson18,",""
"出張","しゅっちょう","đi công tác","work/speech/man/1439479091149.mp3","","N2","6",",2600tuvung3,lesson18,",""
"髭","ひげ","Râu mép","work/speech/man/1439479091560.mp3","","N2","7",",2600tuvung3,lesson18,",""
"合図","あいず","Dấu hiệu, hiệu lệnh.","work/speech/man/1439357988933.mp3","","N2","8",",2600tuvung3,lesson18,",""
"送料","そうりょう","Cước gửi hàng","work/speech/man/1439479091990.mp3","","N2","9",",2600tuvung3,lesson18,",""
"生える","はえる","(cỏ ) mọc","work/speech/man/1439394262201.mp3","","N2","10",",2600tuvung3,lesson18,",""
"書類","しょるい","tài liệu, giấy tờ","work/speech/man/1439391513466.mp3","","N2","1",",2600tuvung3,lesson19,",""
"気体","きたい","Hơi ,thể khí","work/speech/man/1439479092319.mp3","","N2","2",",2600tuvung3,lesson19,",""
"煮る","にる","nấu, luộc","work/speech/man/1439394286635.mp3","","N2","3",",2600tuvung3,lesson19,",""
"設備","せつび","Thiết bị, trang thiết bị","work/speech/man/1439391571803.mp3","","N2","4",",2600tuvung3,lesson19,",""
"社会","しゃかい","xã hội","work/speech/man/1439479092813.mp3","","N2","5",",2600tuvung3,lesson19,",""
"希望","きぼう","Sự hy vọng ,kỳ vọng","work/speech/man/1439391232520.mp3","","N2","6",",2600tuvung3,lesson19,",""
"特殊","とくしゅ","đặc biệt, đặc thù","work/speech/man/1439479094331.mp3","","N2","7",",2600tuvung3,lesson19,",""
"消化","しょうか","tiêu hoá ( thức ăn , kiến thức )","work/speech/man/1439479094728.mp3","","N2","8",",2600tuvung3,lesson19,",""
"覚悟","かくご","Từ chức, sự sẵn sàng","work/speech/man/1439391183182.mp3","","N2","9",",2600tuvung3,lesson19,",""
"締め切る","しめきる","hạn chót, kỳ hạn, đóng, chấm dứt, ngừng","work/speech/man/1439394283138.mp3","","N2","10",",2600tuvung3,lesson19,",""
"学者","がくしゃ","Học giả, hiền triết","work/speech/man/1439391183899.mp3","","N2","1",",2600tuvung3,lesson20,",""
"学習","がくしゅう","Học , nghiên cứu","work/speech/man/1439391184166.mp3","","N2","2",",2600tuvung3,lesson20,",""
"児童","じどう","Nhi đồng, thiếu nhi","work/speech/man/1439479095054.mp3","","N2","3",",2600tuvung3,lesson20,",""
"日課","にっか","bài học hàng ngày, công việc hàng ngày","work/speech/man/1439479095458.mp3","","N2","4",",2600tuvung3,lesson20,",""
"翻訳","ほんやく","Biên dịch","work/speech/man/1439436651331.mp3","","N2","5",",2600tuvung3,lesson20,",""
"舗装","ほそう","Vỉa hè, mặt đường","work/speech/man/1439479095787.mp3","","N2","6",",2600tuvung3,lesson20,",""
"大ざっぱ","おおざっぱ","đại khái, sơ sài","work/speech/man/1439479096192.mp3","","N2","7",",2600tuvung3,lesson20,",""
"休講","きゅうこう","Nghỉ dạy ,Không lên lớp, nghỉ học ( tiết học )","work/speech/man/1439479096586.mp3","","N2","8",",2600tuvung3,lesson20,",""
"埃","ほこり","Bụi","work/speech/man/1439392766914.mp3","","N2","9",",2600tuvung3,lesson20,",""
"礼 ","れい","cám ơn","work/speech/man/1439479097013.mp3","","N2","10",",2600tuvung3,lesson20,",""
"両側 ","りょうがわ","cả hai bên, hai phía","work/speech/man/1439479097492.mp3","","N2","1",",2600tuvung3,lesson21,",""
"薬局","やっきょく","Hiệu thuốc","work/speech/man/1439479097897.mp3","","N2","2",",2600tuvung3,lesson21,",""
"買い物","かいもの","Mua sắm","work/speech/man/1439479098276.mp3","","N2","3",",2600tuvung3,lesson21,",""
"済ませる","すませる","kết thúc","work/speech/man/1439394309983.mp3","","N2","4",",2600tuvung3,lesson21,",""
"感じ","かんじ","Cảm nghĩ, cảm xúc","work/speech/man/1439391211384.mp3","","N2","5",",2600tuvung3,lesson21,",""
"課税","かぜい","Thuế khoá,thuế ","work/speech/man/1439479098714.mp3","","N2","6",",2600tuvung3,lesson21,",""
"初旬","しょじゅん","đầu tháng","work/speech/man/1439479099077.mp3","","N2","7",",2600tuvung3,lesson21,",""
"公式","こうしき","Công thức","work/speech/man/1439479099515.mp3","","N2","8",",2600tuvung3,lesson21,",""
"扇子","せんす","Quạt giấy","work/speech/man/1439479099907.mp3","","N2","9",",2600tuvung3,lesson21,",""
"製作","せいさく","Sự chế tác, sự sản xuất, sự làm","work/speech/man/1439479100608.mp3","","N2","10",",2600tuvung3,lesson21,",""
"膝","ひざ","Đầu gối","work/speech/man/1439392708163.mp3","","N2","1",",2600tuvung3,lesson22,",""
"文法","ぶんぽう","Ngữ pháp","work/speech/man/1439479100943.mp3","","N2","2",",2600tuvung3,lesson22,",""
"機関車","きかんしゃ","Đầu máy ,động cơ","work/speech/man/1439479101353.mp3","","N2","3",",2600tuvung3,lesson22,",""
"きっかけ","きっかけ","Cớ, lý do , động cơ, nguyên cớ","","","N2","4",",2600tuvung3,lesson22,",""
"性質","せいしつ","Tính chất","work/speech/man/1439436494296.mp3","","N2","5",",2600tuvung3,lesson22,",""
"無地","むじ","Trơn tru,  (không có họa tiết hay hoa văn)","work/speech/man/1439479101737.mp3","","N2","6",",2600tuvung3,lesson22,",""
"口紅","くちべに","thỏi son","work/speech/man/1439479102133.mp3","","N2","7",",2600tuvung3,lesson22,",""
"順々","じゅんじゅん","Lần lượt, sự theo thứ tự, sự theo trật tự","work/speech/man/1439438914272.mp3","","N2","8",",2600tuvung3,lesson22,",""
"輪 ","わ","Vòng","work/speech/man/1439479102495.mp3","","N2","9",",2600tuvung3,lesson22,",""
"火口","かこう","Miệng núi lửa","work/speech/man/1439479102877.mp3","","N2","10",",2600tuvung3,lesson22,",""
"革","かわ","Da ,chất liệu da","work/speech/man/1439391205698.mp3","","N2","1",",2600tuvung3,lesson23,",""
"筋肉","きんにく","cơ bắp","work/speech/man/1439391273312.mp3","","N2","2",",2600tuvung3,lesson23,",""
"酢","す","Giấm","work/speech/man/1439479103247.mp3","","N2","3",",2600tuvung3,lesson23,",""
"超える","こえる","bứt, vượt lên","work/speech/man/1439435925173.mp3","","N2","4",",2600tuvung3,lesson23,",""
"画家","がか","Hoạ sĩ, người vẽ tranh","work/speech/man/1439391172799.mp3","","N2","5",",2600tuvung3,lesson23,",""
"屋上","おくじょう","Nóc nhà, sân thượng","work/speech/man/1439479103690.mp3","","N2","6",",2600tuvung3,lesson23,",""
"捕獲","ほかく","Bắt ( tù binh , thú vật…)","work/speech/man/1439479104037.mp3","","N2","7",",2600tuvung3,lesson23,",""
"信頼","しんらい","tin cậy, sự tín nhiệm","work/speech/man/1439391533080.mp3","","N2","8",",2600tuvung3,lesson23,",""
"救助","きゅうじょ","Sự cứu trợ ,cứu viện ","work/speech/man/1439391250225.mp3","","N2","9",",2600tuvung3,lesson23,",""
"平気","へいき","Bình tĩnh, thờ ơ","work/speech/man/1439479104471.mp3","","N2","10",",2600tuvung3,lesson23,",""
"自宅","じたく","nhà mình, nhà","work/speech/man/1439479104869.mp3","","N2","1",",2600tuvung3,lesson24,",""
"四捨五入","ししゃごにゅう","Làm tròn số ( số học )","work/speech/man/1439479105400.mp3","","N2","2",",2600tuvung3,lesson24,",""
"貴重","きちょう","quý ,quý giá","work/speech/man/1439391227295.mp3","","N2","3",",2600tuvung3,lesson24,",""
"丁寧","ていねい","cẩn thận, lịch sự","work/speech/man/1439479105886.mp3","","N2","4",",2600tuvung3,lesson24,",""
"粗筋","あらすじ","Nội dung chính, nét chính, bản tóm tắt.","work/speech/man/1439479106367.mp3","","N2","5",",2600tuvung3,lesson24,",""
"創作","そうさく","Tác phẩm","work/speech/man/1439479107902.mp3","","N2","6",",2600tuvung3,lesson24,",""
"通じる","つうじる","hiểu rõ, tinh thông, dẫn đến","work/speech/man/1439392588058.mp3","","N2","7",",2600tuvung3,lesson24,",""
"被る","かぶる","đội mũ, chụp","work/speech/man/1439391200800.mp3","","N2","8",",2600tuvung3,lesson24,",""
"局","きょく","cục, đơn vị","work/speech/man/1439391261406.mp3","","N2","9",",2600tuvung3,lesson24,",""
"課","か","Chương (sách), bài","work/speech/man/1439391148765.mp3","","N2","10",",2600tuvung3,lesson24,",""
"犯人","はんにん","Phạm nhân, hung thủ","work/speech/man/1439392704182.mp3","","N2","1",",2600tuvung3,lesson25,",""
"客","きゃく","Khách hàng ,khách khứa","work/speech/man/1439479108315.mp3","","N2","2",",2600tuvung3,lesson25,",""
"紫","むらさき","Màu tím","work/speech/man/1439479108622.mp3","","N2","3",",2600tuvung3,lesson25,",""
"装置","そうち","Trang thiết bị, lắp đặt trang thiết bị","work/speech/man/1439391587585.mp3","","N2","4",",2600tuvung3,lesson25,",""
"火災","かさい","Hoả hoạn","work/speech/man/1439391189721.mp3","","N2","5",",2600tuvung3,lesson25,",""
"算数","さんすう","Số học","work/speech/man/1439479109054.mp3","","N2","6",",2600tuvung3,lesson25,",""
"滅多に","めったに","hiếm khi","work/speech/man/1439392804186.mp3","","N2","7",",2600tuvung3,lesson25,",""
"係り","かかり","Người phụ trách","work/speech/man/1439479109378.mp3","","N2","8",",2600tuvung3,lesson25,",""
"略す","りゃくす","Lượt bỏ, làm ngắn đi","work/speech/man/1439435945218.mp3","","N2","9",",2600tuvung3,lesson25,",""
"どんどん","どんどん","dần dần","","","N2","10",",2600tuvung3,lesson25,",""
"集合","しゅうごう","tập hợp,  hội quân","work/speech/man/1439436144696.mp3","","N2","1",",2600tuvung3,lesson26,",""
"稽古","けいこ","sự khổ luyện","work/speech/man/1439479109824.mp3","","N2","2",",2600tuvung3,lesson26,",""
"下旬","げじゅん","hạ tuần","work/speech/man/1439436114279.mp3","","N2","3",",2600tuvung3,lesson26,",""
"砂","すな","Cát","work/speech/man/1439479110218.mp3","","N2","4",",2600tuvung3,lesson26,",""
"体重","たいじゅう","Thể trọng, cân nặng","work/speech/man/1439436438680.mp3","","N2","5",",2600tuvung3,lesson26,",""
"蒸気","じょうき","Hơi nước","work/speech/man/1439479110719.mp3","","N2","6",",2600tuvung3,lesson26,",""
"外部","がいぶ","Bên ngoài, về phía ngoài","work/speech/man/1439479111222.mp3","","N2","7",",2600tuvung3,lesson26,",""
"宇宙","うちゅう","Vũ trụ","work/speech/man/1439391082947.mp3","","N2","8",",2600tuvung3,lesson26,",""
"熱帯","ねったい","nhiệt đới","work/speech/man/1439392658797.mp3","","N2","9",",2600tuvung3,lesson26,",""
"属する","ぞくする","thuộc vào loại, trực thuộc","work/speech/man/1439394248396.mp3","","N2","10",",2600tuvung3,lesson26,",""
"硬貨","こうか","Tiền xu, đồng tiền","work/speech/man/1439391335201.mp3","","N2","1",",2600tuvung3,lesson27,",""
"どっと","どっと","bất thình lình","","","N2","2",",2600tuvung3,lesson27,",""
"詰める","つめる","lấp, bịt, chôn vùi, đóng","work/speech/man/1439392594496.mp3","","N2","3",",2600tuvung3,lesson27,",""
"腹","はら","Bụng, dạ dày","work/speech/man/1439392699023.mp3","","N2","4",",2600tuvung3,lesson27,",""
"逆上る","さかのぼる","lội ngược","work/speech/man/1439392943763.mp3","","N2","5",",2600tuvung3,lesson27,",""
"教会","きょうかい","nhà thờ","work/speech/man/1439479111629.mp3","","N2","6",",2600tuvung3,lesson27,",""
"初級","しょきゅう","sơ cấp","work/speech/man/1439479111994.mp3","","N2","7",",2600tuvung3,lesson27,",""
"推薦","すいせん","Sự giới thiệu, sự tiến cử","work/speech/man/1439391535952.mp3","","N2","8",",2600tuvung3,lesson27,",""
"やっ付ける","やっつける","Làm một mạch, làm tới cớng / tới bến.","work/speech/man/1439394287816.mp3","","N2","9",",2600tuvung3,lesson27,",""
"たまに","たまに","ít khi, hiếm khi","work/speech/man/1439436568525.mp3","","N2","10",",2600tuvung3,lesson27,",""
"引き出し","ひきだし","Ngăn kéo","work/speech/man/1439479112398.mp3","","N2","1",",2600tuvung3,lesson28,",""
"改める","あらためる","thay đổi , , sửa đổi","work/speech/man/1439394240057.mp3","","N2","2",",2600tuvung3,lesson28,",""
"改善","かいぜん","Cải thiện","work/speech/man/1439391168135.mp3","","N2","3",",2600tuvung3,lesson28,",""
"停車","ていしゃ","sự dừng xe","work/speech/man/1439438705219.mp3","","N2","4",",2600tuvung3,lesson28,",""
"産地","さんち","Nơi sản xuất","work/speech/man/1439479112779.mp3","","N2","5",",2600tuvung3,lesson28,",""
"さっさと","さっさと","Ngay lập tức, tức thì","","","N2","6",",2600tuvung3,lesson28,",""
"指示","しじ","Chỉ thị, chỉ dẫn","work/speech/man/1439479113170.mp3","","N2","7",",2600tuvung3,lesson28,",""
"ご苦労様","ごくろうさま","Anh đã vất vả nhiều","work/speech/man/1439479113604.mp3","","N2","8",",2600tuvung3,lesson28,",""
"半径","はんけい","Bán kính","work/speech/man/1439438718062.mp3","","N2","9",",2600tuvung3,lesson28,",""
"文明","ぶんめい","Nền văn minh","work/speech/man/1439392747333.mp3","","N2","10",",2600tuvung3,lesson28,",""
"玩具","おもちゃ","Đồ chơi","work/speech/man/1439479119694.mp3","","N2","1",",2600tuvung3,lesson29,",""
"製造","せいぞう","Sự chế tạo, sự sản xuất","work/speech/man/1439391562152.mp3","","N2","2",",2600tuvung3,lesson29,",""
"幸運","こううん","may mắn","work/speech/man/1439391333661.mp3","","N2","3",",2600tuvung3,lesson29,",""
"空気","くうき","không khí","work/speech/man/1439479120007.mp3","","N2","4",",2600tuvung3,lesson29,",""
"句","く","câu, ngữ","work/speech/man/1439391274158.mp3","","N2","5",",2600tuvung3,lesson29,",""
"違反","いはん","Vi phạm, phạm luật","work/speech/man/1439391056189.mp3","","N2","6",",2600tuvung3,lesson29,",""
"突っ込む","つっこむ","cắm vào, đâm vào, đi sâu vào, chui vào","work/speech/man/1439394276171.mp3","","N2","7",",2600tuvung3,lesson29,",""
"哲学","てつがく","triết học","work/speech/man/1439392602485.mp3","","N2","8",",2600tuvung3,lesson29,",""
"透き通る","すきとおる","trong suốt, trong vắt (đồ vật , giọng nói…)","work/speech/man/1439394266627.mp3","","N2","9",",2600tuvung3,lesson29,",""
"水平線","すいへいせん","Đường chân trời, phương trời","work/speech/man/1439436459513.mp3","","N2","10",",2600tuvung3,lesson29,",""
"共通","きょうつう","thông thường, chia sẻ, điểm chung","work/speech/man/1439391259595.mp3","","N2","1",",2600tuvung3,lesson30,",""
"無理","むり","Không hợp lý, vô lý","work/speech/man/1439479120474.mp3","","N2","2",",2600tuvung3,lesson30,",""
"家内","かない","Vợ (mình)","work/speech/man/1439479120857.mp3","","N2","3",",2600tuvung3,lesson30,",""
"花瓶","かびん","Bình hoa, bình","work/speech/man/1439479121557.mp3","","N2","4",",2600tuvung3,lesson30,",""
"袋","ふくろ","Cái bao, cái túi","work/speech/man/1439392729997.mp3","","N2","5",",2600tuvung3,lesson30,",""
"評判","ひょうばん","Bình luận, bình phẩm","work/speech/man/1439392721989.mp3","","N2","6",",2600tuvung3,lesson30,",""
"開通","かいつう","Khai thông","work/speech/man/1439479123478.mp3","","N2","7",",2600tuvung3,lesson30,",""
"殴る","なぐる","đánh","work/speech/man/1439392933690.mp3","","N2","8",",2600tuvung3,lesson30,",""
"人物","じんぶつ","Nhân vật, con người","work/speech/man/1439391531347.mp3","","N2","9",",2600tuvung3,lesson30,",""
"離婚 ","りこん","ly hôn","work/speech/man/1439479123881.mp3","","N2","10",",2600tuvung3,lesson30,",""
"老人 ","ろうじん","người già","work/speech/man/1439479124203.mp3","","N2","1",",2600tuvung3,lesson31,",""
"厳重","げんじゅう","nghiêm trọng","work/speech/man/1439479124622.mp3","","N2","2",",2600tuvung3,lesson31,",""
"弾く","はじく","đàn, gẫy đàn","work/speech/man/1439394249237.mp3","","N2","3",",2600tuvung3,lesson31,",""
"若々しい ","わかわかしい","Trẻ trung đầy sức sống.","work/speech/man/1439479124995.mp3","","N2","4",",2600tuvung3,lesson31,",""
"医学","いがく","Y học.","work/speech/man/1439479125308.mp3","","N2","5",",2600tuvung3,lesson31,",""
"卒直な","そっちょくな","Ngay thật, thẳng thắng.","work/speech/man/1439479131016.mp3","","N2","6",",2600tuvung3,lesson31,",""
"増す","ます","Làm tăng lên, làm hơn.","work/speech/man/1439392777465.mp3","","N2","7",",2600tuvung3,lesson31,",""
"中古","ちゅうこ","Đồ second-hand","work/speech/man/1439392581883.mp3","","N2","8",",2600tuvung3,lesson31,",""
"儲ける","もうける","Kiếm tiền, kiếm lời.","work/speech/man/1439394276898.mp3","","N2","9",",2600tuvung3,lesson31,",""
"著者","ちょしゃ","Tác giả, nhà văn","work/speech/man/1439392585847.mp3","","N2","10",",2600tuvung3,lesson31,",""
"引き出す","ひきだす","Kéo ra, lấy ra, rút.","work/speech/man/1439392931236.mp3","","N2","1",",2600tuvung3,lesson32,",""
"行列","ぎょうれつ","hàng người","work/speech/man/1439479131362.mp3","","N2","2",",2600tuvung3,lesson32,",""
"工場","こうじょう","Nhà máy","work/speech/man/1439391340036.mp3","","N2","3",",2600tuvung3,lesson32,",""
"利害 ","りがい","Lợi ích","work/speech/man/1439479131763.mp3","","N2","4",",2600tuvung3,lesson32,",""
"閉会","へいかい","Bế mạc","work/speech/man/1439436070133.mp3","","N2","5",",2600tuvung3,lesson32,",""
"販売","はんばい","Bán","work/speech/man/1439392704924.mp3","","N2","6",",2600tuvung3,lesson32,",""
"順番","じゅんばん","Thứ tự, lần lượt","work/speech/man/1439391482847.mp3","","N2","7",",2600tuvung3,lesson32,",""
"統一","とういつ","sự thống nhất","work/speech/man/1439436709876.mp3","","N2","8",",2600tuvung3,lesson32,",""
"再三","さいさん","Dăm ba bận, ba bốn lượt","work/speech/man/1439438884772.mp3","","N2","9",",2600tuvung3,lesson32,",""
"坊さん","ぼうさん","Thầy tu, sư  (phật giáo)","work/speech/man/1439479132120.mp3","","N2","10",",2600tuvung3,lesson32,",""
"貸家","かしや","Nhà cho thuê","work/speech/man/1439479132528.mp3","","N2","1",",2600tuvung3,lesson33,",""
"肘","ひじ","Khủy tay, cùi chỏ","work/speech/man/1439479134083.mp3","","N2","2",",2600tuvung3,lesson33,",""
"進学","しんがく","học lên đại học","work/speech/man/1439391516294.mp3","","N2","3",",2600tuvung3,lesson33,",""
"信用","しんよう","Lòng tin, sự tin tưởng","work/speech/man/1439391532641.mp3","","N2","4",",2600tuvung3,lesson33,",""
"想像","そうぞう","Tưởng tượng","work/speech/man/1439391586019.mp3","","N2","5",",2600tuvung3,lesson33,",""
"留学 ","りゅうがく","du học","work/speech/man/1439479134498.mp3","","N2","6",",2600tuvung3,lesson33,",""
"従う","したがう","theo, phục tùng theo","work/speech/man/1439391424887.mp3","","N2","7",",2600tuvung3,lesson33,",""
"それほど","それほど","Đến mức độ đó","","","N2","8",",2600tuvung3,lesson33,",""
"免許","めんきょ","Giấy phép, sự cho phép","work/speech/man/1439392806865.mp3","","N2","9",",2600tuvung3,lesson33,",""
"増減","ぞうげん","Tăng giảm","work/speech/man/1439436556085.mp3","","N2","10",",2600tuvung3,lesson33,",""
"適用","てきよう","sự áp dụng, sự ứng dụng","work/speech/man/1439392600503.mp3","","N2","1",",2600tuvung3,lesson34,",""
"見学","けんがく","tham quan để học hỏi","work/speech/man/1439479134835.mp3","","N2","2",",2600tuvung3,lesson34,",""
"傾向","けいこう","khuynh hướng","work/speech/man/1439391299706.mp3","","N2","3",",2600tuvung3,lesson34,",""
"満足","まんぞく","Hài lòng","work/speech/man/1439392788597.mp3","","N2","4",",2600tuvung3,lesson34,",""
"輸出","ゆしゅつ","Xuất khẩu","work/speech/man/1439392840115.mp3","","N2","5",",2600tuvung3,lesson34,",""
"服装","ふくそう","Trang phục, hàng may mặc","work/speech/man/1439392729510.mp3","","N2","6",",2600tuvung3,lesson34,",""
"首相","しゅしょう","thủ tướng","work/speech/man/1439391476039.mp3","","N2","7",",2600tuvung3,lesson34,",""
"温泉","おんせん","Suối nước nóng","work/speech/man/1439479135182.mp3","","N2","8",",2600tuvung3,lesson34,",""
"眩しい","まぶしい ","Chói mắt, sáng chói, rạng rỡ.","work/speech/man/1439479135584.mp3","","N2","9",",2600tuvung3,lesson34,",""
"偉大","いだい","Vĩ đại","work/speech/man/1439390084202.mp3","","N2","10",",2600tuvung3,lesson34,",""
"責める","せめる","kết tội, đổ lỗi, lên án, trách mắng","work/speech/man/1439391574347.mp3","","N2","1",",2600tuvung3,lesson35,",""
"元気","げんき","khỏe mạnh","work/speech/man/1439479135943.mp3","","N2","2",",2600tuvung3,lesson35,",""
"順序","じゅんじょ","Sự theo thứ tự, sự theo trật tự, trật tự","work/speech/man/1439479137357.mp3","","N2","3",",2600tuvung3,lesson35,",""
"敬語","けいご","kính ngữ","work/speech/man/1439479137692.mp3","","N2","4",",2600tuvung3,lesson35,",""
"締め切り","しめきり","hạn cuối","work/speech/man/1439479138086.mp3","","N2","5",",2600tuvung3,lesson35,",""
"まさか","まさか","không lẽ nào , không lý nào , chắc chắn rằng không","","","N2","6",",2600tuvung3,lesson35,",""
"支出","ししゅつ","Chi tiêu, chi phí","work/speech/man/1439391418607.mp3","","N2","7",",2600tuvung3,lesson35,",""
"逆","ぎゃく","ngược lại","work/speech/man/1439391237729.mp3","","N2","8",",2600tuvung3,lesson35,",""
"混雑","こんざつ","Hỗn tạp, tắc nghẽn","work/speech/man/1439391371603.mp3","","N2","9",",2600tuvung3,lesson35,",""
"嗅ぐ","かぐ","đánh hơi, ngửi","work/speech/man/1439394264868.mp3","","N2","10",",2600tuvung3,lesson35,",""
"会議","かいぎ","Buổi họp","work/speech/man/1439479138454.mp3","","N2","1",",2600tuvung3,lesson36,",""
"正直","しょうじき","chính trực, thành thực","work/speech/man/1439391488691.mp3","","N2","2",",2600tuvung3,lesson36,",""
"態度","たいど","Thái độ, cử chỉ, dáng vẻ","work/speech/man/1439392556927.mp3","","N2","3",",2600tuvung3,lesson36,",""
"東洋","とうよう","phương đông","work/speech/man/1439436716111.mp3","","N2","4",",2600tuvung3,lesson36,",""
"題名","だいめい","Nhan đề (sách, bài hát, …)","work/speech/man/1439479138889.mp3","","N2","5",",2600tuvung3,lesson36,",""
"まとめる","まとめる","Đưa đến kết luận, thu thập, tập hợp.","","","N2","6",",2600tuvung3,lesson36,",""
"満員","まんいん","Đông người","work/speech/man/1439479140286.mp3","","N2","7",",2600tuvung3,lesson36,",""
"実績","じっせき","Thành tích thực tế, thực thu","work/speech/man/1439436305884.mp3","","N2","8",",2600tuvung3,lesson36,",""
"親戚","しんせき","họ hàng","work/speech/man/1439391528441.mp3","","N2","9",",2600tuvung3,lesson36,",""
"歌手","かしゅ","Ca sĩ","work/speech/man/1439391192252.mp3","","N2","10",",2600tuvung3,lesson36,",""
"述べる","のべる","bày tỏ, tường thuật, miêu tả","work/speech/man/1439392669964.mp3","","N2","1",",2600tuvung3,lesson37,",""
"臭い","くさい","Hôi, thối, tanh.","work/speech/man/1439391276565.mp3","","N2","2",",2600tuvung3,lesson37,",""
"日陰","ひかげ","Bóng tối, bóng mát","work/speech/man/1439479140611.mp3","","N2","3",",2600tuvung3,lesson37,",""
"集金","しゅうきん","Gom tiền","work/speech/man/1439479141034.mp3","","N2","4",",2600tuvung3,lesson37,",""
"どきどき","どきどき","tim đập thình thịch, hôi hộp, xao xuyến","","","N2","5",",2600tuvung3,lesson37,",""
"統計","とうけい","sự thống kê","work/speech/man/1439479141394.mp3","","N2","6",",2600tuvung3,lesson37,",""
"何卒","なにとぞ","xin vui lòng","work/speech/man/1439479141776.mp3","","N2","7",",2600tuvung3,lesson37,",""
"身長","しんちょう","chiều cao, vóc người","work/speech/man/1439391529301.mp3","","N2","8",",2600tuvung3,lesson37,",""
"終える","おえる","kết thúc","work/speech/man/1439391115871.mp3","","N2","9",",2600tuvung3,lesson37,",""
"売り切れる","うりきれる","được bán ra","work/speech/man/1439394289924.mp3","","N2","10",",2600tuvung3,lesson37,",""
"乾電池","かんでんち","Bình điện khô, pin khô, ác quy","work/speech/man/1439479142117.mp3","","N2","1",",2600tuvung3,lesson38,",""
"空中","くうちゅう","không trung","work/speech/man/1439479142552.mp3","","N2","2",",2600tuvung3,lesson38,",""
"実際","じっさい","Thực tế, sự thực, thật, thực tế","work/speech/man/1439391435331.mp3","","N2","3",",2600tuvung3,lesson38,",""
"確認","かくにん","Xác nhận","work/speech/man/1439391184981.mp3","","N2","4",",2600tuvung3,lesson38,",""
"針","はり","Cây kim, cây trâm","work/speech/man/1439392699884.mp3","","N2","5",",2600tuvung3,lesson38,",""
"暴力","ぼうりょく","Bạo lực","work/speech/man/1439479142921.mp3","","N2","6",",2600tuvung3,lesson38,",""
"御手洗い","おてあらい","Nhà vệ sinh","work/speech/man/1439479143277.mp3","","N2","7",",2600tuvung3,lesson38,",""
"鈍い ","にぶい","Cùn, đần độn, chậm chạp.","work/speech/man/1439479143654.mp3","","N2","8",",2600tuvung3,lesson38,",""
"縛る","しばる","buộc, trói, băng bó","work/speech/man/1439394314469.mp3","","N2","9",",2600tuvung3,lesson38,",""
"増加","ぞうか","Gia tăng, thêm vào","work/speech/man/1439391583468.mp3","","N2","10",",2600tuvung3,lesson38,",""
"参加","さんか","Tham gia","work/speech/man/1439391404789.mp3","","N2","1",",2600tuvung3,lesson39,",""
"適確","てきかく","sự chính xác","work/speech/man/1439479144077.mp3","","N2","2",",2600tuvung3,lesson39,",""
"親切","しんせつ","tốt bụng, tử tế","work/speech/man/1439479144471.mp3","","N2","3",",2600tuvung3,lesson39,",""
"方面","ほうめん","Miền, một khía cạnh","work/speech/man/1439479146188.mp3","","N2","4",",2600tuvung3,lesson39,",""
"校庭","こうてい","Sân trường","work/speech/man/1439479146568.mp3","","N2","5",",2600tuvung3,lesson39,",""
"英文","えいぶん","Câu tiếng Anh","work/speech/man/1439479147269.mp3","","N2","6",",2600tuvung3,lesson39,",""
"電流","でんりゅう","dòng điện, điện lưu, luồng điện","work/speech/man/1439479147607.mp3","","N2","7",",2600tuvung3,lesson39,",""
"絶対","ぜったい","Tuyệt đối","work/speech/man/1439391570732.mp3","","N2","8",",2600tuvung3,lesson39,",""
"運河","うんが","Kênh đào","work/speech/man/1439479148027.mp3","","N2","9",",2600tuvung3,lesson39,",""
"俳句","はいく","bài cú, thơ haiku","work/speech/man/1439479148336.mp3","","N2","10",",2600tuvung3,lesson39,",""
"ずっと","ずっと","suốt","work/speech/man/1439391546853.mp3","","N2","1",",2600tuvung3,lesson40,",""
"割引 ","わりびき","giảm giá","work/speech/man/1439479148710.mp3","","N2","2",",2600tuvung3,lesson40,",""
"彫刻","ちょうこく","Điêu khắc","work/speech/man/1439479149048.mp3","","N2","3",",2600tuvung3,lesson40,",""
"養分","ようぶん","Dinh dưỡng, chất bổ","work/speech/man/1439479149517.mp3","","N2","4",",2600tuvung3,lesson40,",""
"釣る","つる","câu cá","work/speech/man/1439394257679.mp3","","N2","5",",2600tuvung3,lesson40,",""
"用意","ようい","Sự chuẩn bị","work/speech/man/1439479149901.mp3","","N2","6",",2600tuvung3,lesson40,",""
"水産","すいさん","Thủy sản","work/speech/man/1439479150321.mp3","","N2","7",",2600tuvung3,lesson40,",""
"取り上げる","とりあげる","đưa ra, dàn dựng, cầm lấy, đề xuất, ","work/speech/man/1439392635168.mp3","","N2","8",",2600tuvung3,lesson40,",""
"県庁","けんちょう","cơ quan tỉnh","work/speech/man/1439479150656.mp3","","N2","9",",2600tuvung3,lesson40,",""
